Disease Mesh ID	Name	isCommon
MESH:C531615	Amyloid Neuropathies, Primary (nonfamilial)	True
MESH:D000686	Amyloidosis	True
MESH:C535800	Amyloidosis, Cerebral, with Spongiform Encephalopathy	True
MESH:C562644	Amyloidosis, Cutaneous Bullous	True
MESH:D028226	Amyloidosis, Familial	True
MESH:C538249	Amyloidosis, familial visceral	True
MESH:C567782	Amyloidosis, Hereditary, Transthyretin-Related	True
MESH:C562643	Amyloidosis IX	True
MESH:C565958	Amyloidosis of Gingiva and Conjunctiva, with Mental Retardation	True
MESH:C562642	Amyloidosis, Primary Cutaneous	True
MESH:C538250	Amyopathic dermatomyositis	True
MESH:C566292	Amyotrophic Dystonic Paraplegia	True
MESH:D000690	Amyotrophic Lateral Sclerosis	True
MESH:C531617	Amyotrophic lateral sclerosis 1	True
MESH:C567429	Amyotrophic Lateral Sclerosis 10	True
MESH:C567244	Amyotrophic Lateral Sclerosis 11	True
MESH:C565957	Amyotrophic Lateral Sclerosis 2, Juvenile	True
MESH:C564688	Amyotrophic Lateral Sclerosis 3	True
MESH:C566550	Amyotrophic Lateral Sclerosis 4, Juvenile	True
MESH:C566576	Amyotrophic Lateral Sclerosis 5	True
MESH:C567699	Amyotrophic Lateral Sclerosis 6, Autosomal Recessive	True
MESH:C564300	Amyotrophic Lateral Sclerosis 7	True
MESH:C563895	Amyotrophic Lateral Sclerosis 8	True
MESH:C567499	Amyotrophic Lateral Sclerosis 9	True
MESH:C566290	Amyotrophic Lateral Sclerosis, Autosomal Recessive	True
MESH:C563708	Amyotrophic Lateral Sclerosis, Chmp2B-Related	True
MESH:C565956	Amyotrophic Lateral Sclerosis, Juvenile, with Dementia	True
MESH:C538251	Amyotrophic lateral sclerosis, type 6	True
MESH:C565955	Amyotrophic Lateral Sclerosis With Polyglucosan Bodies	True
MESH:C538253	Amyotrophy, monomelic	True
MESH:C566526	Anal Atresia, Hypospadias, and Penoscrotal Inversion	True
MESH:C563020	Anal Canal Carcinoma	True
MESH:D000694	Anal Gland Neoplasms	True
MESH:C538254	Anal sphincter dysplasia	True
MESH:C566287	Anal Sphincter Myopathy, Internal	True
MESH:D000707	Anaphylaxis	True
MESH:D000708	Anaplasia	True
MESH:D000711	Anaplasmataceae Infections	True
MESH:D000712	Anaplasmosis	True
MESH:C538255	Anaplastic small cell lymphoma	True
MESH:D057868	Anastomotic Leak	True
MESH:C538256	Anauxetic dysplasia	True
MESH:C538433	Ancylostoma duodenale infection	True
MESH:D000724	Ancylostomiasis	True
MESH:D050030	Andersen Syndrome	True
MESH:C537588	Androblastoma of ovary	True
MESH:D013734	Androgen-Insensitivity Syndrome	True
MESH:C564545	Androgen Insensitivity Syndrome due to Coactivator Deficiency	True
MESH:D000740	Anemia	True
MESH:D000741	Anemia, Aplastic	True
MESH:C565796	Anemia, Congenital Hypoplastic, with Multiple Congenital Anomalies-Mental Retardation Syndrome	True
MESH:D029503	Anemia, Diamond-Blackfan	True
MESH:C536130	Anemia, Diamond-Blackfan, 2	True
MESH:C536355	Anemia, Diamond-Blackfan, 3	True
MESH:D000742	Anemia, Dyserythropoietic, Congenital	True
MESH:D000743	Anemia, Hemolytic	True
MESH:D000744	Anemia, Hemolytic, Autoimmune	True
MESH:D000745	Anemia, Hemolytic, Congenital	True
MESH:D000746	Anemia, Hemolytic, Congenital Nonspherocytic	True
MESH:C536356	Anemia, hereditary spherocytic hemolytic	True
MESH:D000747	Anemia, Hypochromic	True
MESH:C536357	Anemia, hypochromic microcytic	True
MESH:C567144	Anemia, Hypochromic Microcytic, With Iron Overload	True
MESH:D029502	Anemia, Hypoplastic, Congenital	True
MESH:D018798	Anemia, Iron-Deficiency	True
MESH:D000748	Anemia, Macrocytic	True
MESH:D000749	Anemia, Megaloblastic	True
MESH:D000750	Anemia, Myelophthisic	True
MESH:D000751	Anemia, Neonatal	True
MESH:C565953	Anemia, Nonspherocytic Hemolytic, associated with Abnormality of Red Cell Membrane	True
MESH:C567533	Anemia, Nonspherocytic Hemolytic, Due To G6pd Deficiency	True
MESH:C565952	Anemia, Nonspherocytic Hemolytic, possibly due to Defect in Porphyrin Metabolism	True
MESH:D000752	Anemia, Pernicious	True
MESH:D000753	Anemia, Refractory	True
MESH:D000754	Anemia, Refractory, with Excess of Blasts	True
MESH:D000755	Anemia, Sickle Cell	True
MESH:D000756	Anemia, Sideroblastic	True
MESH:C567160	Anemia, Sideroblastic, Autosomal Dominant	True
MESH:C567145	Anemia, Sideroblastic, Pyridoxine-Refractory, Autosomal Recessive	True
MESH:C565954	Anemia, Sideroblastic, Pyridoxine-Responsive, Autosomal Recessive	True
MESH:C536358	Anemia, sideroblastic spinocerebellar ataxia	True
MESH:C564429	Anemia, X-Linked, without Thrombocytopenia	True
MESH:D000757	Anencephaly	True
MESH:C536359	Anencephaly and spina bifida X-linked	True
MESH:D057088	Anetoderma	True
MESH:D000782	Aneuploidy	True
MESH:D000783	Aneurysm	True
MESH:D000784	Aneurysm, Dissecting	True
MESH:D017541	Aneurysm, False	True
MESH:D000785	Aneurysm, Infected	True
MESH:C566284	Aneurysm, Intracranial Berry, 1	True
MESH:C567237	Aneurysm, Intracranial Berry, 10	True
MESH:C536360	Aneurysm, intracranial berry, 2	True
MESH:C563792	Aneurysm, Intracranial Berry, 3	True
MESH:C565700	Aneurysm, Intracranial Berry, 4	True
MESH:C563670	Aneurysm, Intracranial Berry, 5	True
MESH:C567500	Aneurysm, Intracranial Berry, 6	True
MESH:C567406	Aneurysm, Intracranial Berry, 7	True
MESH:C567405	Aneurysm, Intracranial Berry, 8	True
MESH:C567238	Aneurysm, Intracranial Berry, 9	True
MESH:C563239	Aneurysm Of Interventricular Septum	True
MESH:D017542	Aneurysm, Ruptured	True
MESH:D017204	Angelman Syndrome	True
MESH:C536361	Angel shaped phalangoepiphyseal dysplasia	True
MESH:D000787	Angina Pectoris	True
MESH:D000788	Angina Pectoris, Variant	True
MESH:D060050	Angina, Stable	True
MESH:D000789	Angina, Unstable	True
MESH:D016888	Angiodysplasia	True
MESH:D000799	Angioedema	True
MESH:D054179	Angioedemas, Hereditary	True
MESH:D018322	Angiofibroma	True
MESH:C536362	Angiofollicular ganglionic hyperplasia	True
MESH:D000793	Angioid Streaks	True
MESH:D000794	Angiokeratoma	True
MESH:C563940	Angiokeratoma Corporis Diffusum with Arteriovenous Fistulas	True
MESH:D018206	Angiolipoma	True
MESH:C565951	Angiolipomatosis, Familial	True
MESH:D000796	Angiolymphoid Hyperplasia with Eosinophilia	True
MESH:C536364	Angioma hereditary neurocutaneous	True
MESH:C536365	Angioma serpiginosum, autosomal dominant	True
MESH:C536366	Angioma serpiginosum, X-linked	True
MESH:D000798	Angiomatosis	True
MESH:D016917	Angiomatosis, Bacillary	True
MESH:C536367	Angiomatosis, diffuse corticomeningeal, of Divry and Van Bogaert	True
MESH:D018207	Angiomyolipoma	True
MESH:D018229	Angiomyoma	True
MESH:C567088	Angiopathy, Hereditary, With Nephropathy, Aneurysms, And Muscle Cramps	True
MESH:C536368	Angiosarcoma of the breast	True
MESH:C536369	Angiostrongyliasis	True
MESH:D059445	Anhedonia	True
MESH:D000820	Animal Diseases	True
MESH:D015783	Aniridia	True
MESH:C566281	Aniridia and Absent Patella	True
MESH:C536370	Aniridia cerebellar ataxia mental deficiency	True
MESH:C566280	Aniridia, Microcornea, And Spontaneously Reabsorbed Cataract	True
MESH:C000598722	Aniridia, Partial, with Unilateral Renal Agenesis and Psychomotor Retardation	True
MESH:C536372	Aniridia, type 2	True
MESH:D017129	Anisakiasis	True
MESH:D000839	Aniseikonia	True
MESH:D015875	Anisocoria	True
MESH:C565299	Anisomastia	True
MESH:D015858	Anisometropia	True
MESH:D064386	Ankle Fractures	True
MESH:D016512	Ankle Injuries	True
MESH:C536373	Ankyloblepharon filiforme adnatum cleft palate	True
MESH:C562396	Ankyloglossia	True
MESH:D000844	Ankylosis	True
MESH:C562461	Annular Erythema	True
MESH:C536376	Annular pancreas	True
MESH:D000848	Anodontia	True
MESH:C563203	Anodontia of Permanent Dentition	True
MESH:D000849	Anomia	True
MESH:C536377	Anonychia congenita	True
MESH:C566277	Anonychia-Ectrodactyly	True
MESH:C536378	Anonychia onychodystrophy	True
MESH:C536379	Anonychia-onychodystrophy with brachydactyly type B and ectrodactyly	True
MESH:C537766	Anonychia-onychodystrophy with hypoplasia or absence of distal phalanges	True
MESH:C564606	Anonychia, Total, with Microcephaly	True
MESH:C566278	Anonychia with Flexural Pigmentation	True
MESH:C537767	Anophthalmia plus syndrome	True
MESH:C537768	Anophthalmia with pulmonary hypoplasia	True
MESH:D000853	Anophthalmos	True
MESH:C537769	Anophthalmos with limb anomalies	True
MESH:C537770	Anorchia	True
MESH:C567938	Anorectal Anomalies	True
MESH:C537771	Anorectal atresia	True
MESH:D000855	Anorexia	True
MESH:D000856	Anorexia Nervosa	True
MESH:D000858	Anovulation	True
MESH:D000860	Anoxia	True
MESH:C537773	Ansell Bywaters Elderking syndrome	True
MESH:D057971	Anterior Capsular Rupture, Ocular	True
MESH:D000868	Anterior Compartment Syndrome	True
MESH:C537774	Anterior polar cataract 2	True
MESH:C537775	Anterior segment mesenchymal dysgenesis	True
MESH:C537776	Anterior spinal artery stroke	True
MESH:D020759	Anterior Spinal Artery Syndrome	True
MESH:D056988	Anterior Wall Myocardial Infarction	True
MESH:D000874	Anthracosilicosis	True
MESH:D055008	Anthracosis	True
MESH:D000881	Anthrax	True
MESH:C566275	Antibody Deficiency due to Defect in CD19	True
MESH:D064807	Anticholinergic Syndrome	True
MESH:D020132	Anticipation, Genetic	True
MESH:D019867	Anti-Glomerular Basement Membrane Disease	True
MESH:D056648	Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis	True
MESH:D060426	Anti-N-Methyl-D-Aspartate Receptor Encephalitis	True
MESH:D016736	Antiphospholipid Syndrome	True
MESH:C537777	Anti-plasmin deficiency, congenital	True
MESH:D000987	Antisocial Personality Disorder	True
MESH:C537778	Antisynthetase syndrome	True
MESH:C537779	Antithrombin deficiency type 2	True
MESH:C565947	Antithrombin, Familial Hemorrhagic Diathesis due to	True
MESH:D020152	Antithrombin III Deficiency	True
MESH:D054882	Antley-Bixler Syndrome Phenotype	True
MESH:D001002	Anuria	True
MESH:D001004	Anus Diseases	True
MESH:D001006	Anus, Imperforate	True
MESH:D001005	Anus Neoplasms	True
MESH:D001008	Anxiety Disorders	True
MESH:D001010	Anxiety, Separation	True
MESH:C537782	Aorta-pulmonary artery fistula	True
MESH:D001014	Aortic Aneurysm	True
MESH:D017544	Aortic Aneurysm, Abdominal	True
MESH:C565230	Aortic Aneurysm, Familial Abdominal 1	True
MESH:C565229	Aortic Aneurysm, Familial Abdominal 2	True
MESH:C567501	Aortic Aneurysm, Familial Abdominal 3	True
MESH:C562834	Aortic Aneurysm, Familial Thoracic 1	True
MESH:C564627	Aortic Aneurysm, Familial Thoracic 2	True
MESH:C537783	Aortic aneurysm, familial thoracic 3	True
MESH:C537784	Aortic aneurysm, familial thoracic 4	True
MESH:C567085	Aortic Aneurysm, Familial Thoracic 6	True
MESH:C565758	Aortic Aneurysm, Giant Congenital	True
MESH:D017545	Aortic Aneurysm, Thoracic	True
MESH:C537785	Aortic arch anomaly with peculiar facies and mental retardation	True
MESH:C566271	Aortic Arch Interruption, Facial Palsy, and Retinal Coloboma	True
MESH:D001015	Aortic Arch Syndromes	True
MESH:D001017	Aortic Coarctation	True
MESH:D001018	Aortic Diseases	True
MESH:D001019	Aortic Rupture	True
MESH:D001020	Aortic Stenosis, Subvalvular	True
MESH:D021921	Aortic Stenosis, Supravalvular	True
MESH:C562942	Aortic Valve, Calcification of	True
MESH:C563178	Aortic Valve Disease	True
MESH:D001022	Aortic Valve Insufficiency	True
MESH:D001023	Aortic Valve Prolapse	True
MESH:D001024	Aortic Valve Stenosis	True
MESH:D001025	Aortitis	True
MESH:D001028	Aortopulmonary Septal Defect	True
MESH:D018420	Ape Diseases	True
MESH:D001035	Aphakia	True
MESH:C537786	Aphakia, congenital primary	True
MESH:D001036	Aphakia, Postcataract	True
MESH:C563942	Aphalangia, Partial, with Syndactyly and Duplication of Metatarsal IV	True
MESH:C537787	Aphalangia syndactyly microcephaly	True
MESH:D001037	Aphasia	True
MESH:D001039	Aphasia, Broca	True
MESH:D018886	Aphasia, Conduction	True
MESH:D018888	Aphasia, Primary Progressive	True
MESH:D001041	Aphasia, Wernicke	True
MESH:D001044	Aphonia	True
MESH:C566997	Aplasia Cutis Congenita, Congenital Heart Defect, And Frontonasal Cysts	True
MESH:C563394	Aplasia Cutis Congenita, High Myopia, and Cone-Rod Dysfunction	True
MESH:C537788	Aplasia cutis congenita intestinal lymphangiectasia	True
MESH:C536840	Aplasia cutis congenita of limbs recessive	True
MESH:C563969	Aplasia Cutis Congenita with Epibulbar Dermoids	True
MESH:C565945	Aplasia of Extensor Muscles of Fingers, Unilateral, with Generalized Polyneuropathy	True
MESH:C562407	Aplasia of Lacrimal and Salivary Glands	True
MESH:C538494	Aplastic anemia, idiopathic	True
MESH:D001049	Apnea	True
MESH:C566270	Apolipoprotein C-III Deficiency	True
MESH:C566260	Apolipoprotein E, Deficiency or Defect of	True
MESH:C537422	Apparent mineralocorticoid excess	True
MESH:D001063	Appendiceal Neoplasms	True
MESH:D001064	Appendicitis	True
MESH:D020240	Apraxia, Ideomotor	True
MESH:C537423	Apraxia, oculomotor, Cogan type	True
MESH:D001072	Apraxias	True
MESH:C563331	Aprosencephaly and Cerebellar Dysgenesis	True
MESH:D001079	Apudoma	True
MESH:D054119	Arachnodactyly	True
MESH:C537424	Arachnodactyly ataxia cataract aminoaciduria mental retardation	True
MESH:D016080	Arachnoid Cysts	True
MESH:D001100	Arachnoiditis	True
MESH:C537426	Arakawa syndrome 2	True
MESH:D001102	Arbovirus Infections	True
MESH:D001112	Arcus Senilis	True
MESH:C537427	AREDYLD Syndrome	True
MESH:C537428	Arena syndrome	True
MESH:D001117	Arenaviridae Infections	True
MESH:C565043	Arene Oxide Detoxification Defect	True
MESH:C567192	Arginine:Glycine Amidinotransferase Deficiency	True
MESH:D056807	Argininosuccinic Aciduria	True
MESH:D001129	Argyria	True
MESH:C537429	Arhinia, choanal atresia, and microphthalmia	True
MESH:C537430	Arima syndrome	True
MESH:C564551	Armfield X-Linked Mental Retardation Syndrome	True
MESH:D001134	Arm Injuries	True
MESH:C566258	Arms, Malformation of	True
MESH:D001139	Arnold-Chiari Malformation	True
MESH:C537431	Arnold Stickler Bourne syndrome	True
MESH:C537436	Aromatase deficiency	True
MESH:C537437	Aromatic amino acid decarboxylase deficiency	True
MESH:C536875	Arrest of spermatogenesis	True
MESH:C566256	Arrhenoblastoma--Thyroid Adenoma	True
MESH:C537438	Arrhinia	True
MESH:D001145	Arrhythmias, Cardiac	True
MESH:D001146	Arrhythmia, Sinus	True
MESH:D019571	Arrhythmogenic Right Ventricular Dysplasia	True
MESH:C566254	Arrhythmogenic Right Ventricular Dysplasia, Familial, 1	True
MESH:C565707	Arrhythmogenic Right Ventricular Dysplasia, Familial, 10	True
MESH:C566471	Arrhythmogenic Right Ventricular Dysplasia, Familial, 11	True
MESH:C566925	Arrhythmogenic Right Ventricular Dysplasia, Familial, 12	True
MESH:C563409	Arrhythmogenic Right Ventricular Dysplasia, Familial, 2	True
MESH:C566584	Arrhythmogenic Right Ventricular Dysplasia, Familial, 3	True
MESH:C566583	Arrhythmogenic Right Ventricular Dysplasia, Familial, 4	True
MESH:C565776	Arrhythmogenic Right Ventricular Dysplasia, Familial, 5	True
MESH:C565775	Arrhythmogenic Right Ventricular Dysplasia, Familial, 6	True
MESH:C563784	Arrhythmogenic Right Ventricular Dysplasia, Familial, 7	True
MESH:C564400	Arrhythmogenic Right Ventricular Dysplasia, Familial, 8	True
MESH:C563808	Arrhythmogenic Right Ventricular Dysplasia, Familial, 9	True
MESH:C537439	Arroyo Garcia Cimadevilla syndrome	True
MESH:D020261	Arsenic Poisoning	True
MESH:C537440	Arterial calcification of infancy	True
MESH:C563937	Arterial Dissection with Lentiginosis	True
MESH:C566529	Arterial Occlusive Disease, Progressive, with Hypertension, Heart Defects, Bone Fragility, and Brachysyndactyly	True
MESH:D001157	Arterial Occlusive Diseases	True
MESH:C565942	Arterial Tortuosity Syndrome	True
MESH:D001159	Arterio-Arterial Fistula	True
MESH:D050379	Arteriolosclerosis	True
MESH:D001161	Arteriosclerosis	True
MESH:D001162	Arteriosclerosis Obliterans	True
MESH:C565941	Arteriosclerosis, Severe Juvenile	True
MESH:D001164	Arteriovenous Fistula	True
MESH:D001165	Arteriovenous Malformations	True
MESH:D001167	Arteritis	True
MESH:C566253	Arteritis, Familial Granulomatous, with Juvenile Polyarthritis	True
MESH:D018174	Arterivirus Infections	True
MESH:D018771	Arthralgia	True
MESH:D001168	Arthritis	True
MESH:D001169	Arthritis, Experimental	True
MESH:D015210	Arthritis, Gouty	True
MESH:D001170	Arthritis, Infectious	True
MESH:D001171	Arthritis, Juvenile	True
MESH:D015535	Arthritis, Psoriatic	True
MESH:D016918	Arthritis, Reactive	True
MESH:D001172	Arthritis, Rheumatoid	True
MESH:C563037	Arthritis, Sacroiliac	True
MESH:D001176	Arthrogryposis	True
MESH:C537441	Arthrogryposis and ectodermal dysplasia	True
MESH:C566069	Arthrogryposis, Distal, Type 10	True
MESH:C535384	Arthrogryposis, distal, type 2E	True
MESH:C563791	Arthrogryposis, Distal, Type 4	True
MESH:C535385	Arthrogryposis, distal, with hypopituitarism, mental retardation, and facial anomalies	True
MESH:C565940	Arthrogryposis, Distal, with Mental Retardation and Characteristic Facies	True
MESH:C537442	Arthrogryposis epileptic seizures migrational brain disorder	True
MESH:C535386	Arthrogryposis-like hand anomaly and sensorineural deafness	True
MESH:C535378	Arthrogryposis multiplex congenita, distal type 1	True
MESH:C535379	Arthrogryposis multiplex congenita, distal type 2	True
MESH:C535380	Arthrogryposis multiplex congenita, distal, X-linked	True
MESH:C536614	Arthrogryposis multiplex congenita neurogenic type	True
MESH:C538401	Arthrogryposis multiplex congenita whistling face	True
MESH:C535381	Arthrogryposis multiplex with deafness, inguinal hernias, and early death	True
MESH:C535382	Arthrogryposis renal dysfunction cholestasis syndrome	True
MESH:C564574	Arthrogryposis, X-Linked, Type V	True
MESH:C565273	Arthropathy, Erosive	True
MESH:D001177	Arthropathy, Neurogenic	True
MESH:C535387	Arthropathy, progressive pseudorheumatoid, of childhood	True
MESH:D001183	Arthus Reaction	True
MESH:D001184	Articulation Disorders	True
MESH:D060437	Artificial Lens Implant Migration	True
MESH:C535388	Arts syndrome	True
MESH:C566250	Aryl Hydrocarbon Hydroxylase Inducibility	True
MESH:D001195	Asbestosis	True
MESH:D001196	Ascariasis	True
MESH:D001198	Ascaridiasis	True
MESH:D017191	Ascaridida Infections	True
MESH:C531732	Ascending aortic aneurysm, hypertelorism, bifid uvula, cleft palate, and arterial tortuosity	True
MESH:D001201	Ascites	True
MESH:D001206	Ascorbic Acid Deficiency	True
MESH:C563168	Askin Tumor	True
MESH:C538402	Aspartylglucosamidase (AGA) deficiency	True
MESH:D054880	Aspartylglucosaminuria	True
MESH:D020817	Asperger Syndrome	True
MESH:D001228	Aspergillosis	True
MESH:D001229	Aspergillosis, Allergic Bronchopulmonary	True
MESH:C535390	Aspergillus niger infection	True
MESH:D053714	Aspermia	True
MESH:D001237	Asphyxia	True
MESH:D001238	Asphyxia Neonatorum	True
MESH:C566982	Asphyxiating Thoracic Dystrophy 2	True
MESH:C535391	Asrar Facharzt Haque syndrome	True
MESH:D001247	Asthenia	True
MESH:D001248	Asthenopia	True
MESH:D053627	Asthenozoospermia	True
MESH:D001249	Asthma	True
MESH:C565739	Asthma and Nasal Polyps	True
MESH:D055963	Asthma, Aspirin-Induced	True
MESH:D001250	Asthma, Exercise-Induced	True
MESH:C565935	Asthma, Nasal Polyps, And Aspirin Intolerance	True
MESH:D059366	Asthma, Occupational	True
MESH:C565934	Asthma, Short Stature, and Elevated IgA	True
MESH:D001251	Astigmatism	True
MESH:C535392	Astley-Kendall syndrome	True
MESH:D001254	Astrocytoma	True
MESH:D019350	Astroviridae Infections	True
MESH:C566248	Asymmetric Short Stature Syndrome	True
MESH:D058070	Asymptomatic Diseases	True
MESH:D058345	Asymptomatic Infections	True
MESH:D001259	Ataxia	True
MESH:C564020	Ataxia and Polyneuropathy, Adult-Onset	True
MESH:C565932	Ataxia, Deafness, and Cardiomyopathy	True
MESH:C563086	Ataxia-Microcephaly-Cataract Syndrome	True
MESH:C579922	Ataxia Neuropathy Spectrum	True
MESH:C563818	Ataxia, Sensory, Autosomal Dominant	True
MESH:C566993	Ataxia, Spastic, 1, Autosomal Dominant	True
