DrugBank ID	Name	isCommon
DB00972	Azelastine	True
DB00973	Ezetimibe	True
DB00974	Edetic acid	True
DB00975	Dipyridamole	True
DB00976	Telithromycin	True
DB00977	Ethinylestradiol	True
DB00978	Lomefloxacin	True
DB00979	Cyclopentolate	True
DB00980	Ramelteon	True
DB00981	Physostigmine	True
DB00982	Isotretinoin	True
DB00983	Formoterol	True
DB00984	Nandrolone phenpropionate	True
DB00985	Dimenhydrinate	True
DB00986	Glycopyrronium	True
DB00987	Cytarabine	True
DB00988	Dopamine	True
DB00989	Rivastigmine	True
DB00990	Exemestane	True
DB00991	Oxaprozin	True
DB00992	Methyl aminolevulinate	True
DB00993	Azathioprine	True
DB00994	Neomycin	True
DB00995	Auranofin	True
DB00996	Gabapentin	True
DB00997	Doxorubicin	True
DB00998	Frovatriptan	True
DB00999	Hydrochlorothiazide	True
DB01000	Cyclacillin	True
DB01001	Salbutamol	True
DB01002	Levobupivacaine	True
DB01003	Cromoglicic acid	True
DB01004	Ganciclovir	True
DB01005	Hydroxyurea	True
DB01006	Letrozole	True
DB01007	Tioconazole	True
DB01008	Busulfan	True
DB01009	Ketoprofen	True
DB01010	Edrophonium	True
DB01011	Metyrapone	True
DB01012	Cinacalcet	True
DB01013	Clobetasol propionate	True
DB01014	Balsalazide	True
DB01015	Sulfamethoxazole	True
DB01016	Glyburide	True
DB01017	Minocycline	True
DB01018	Guanfacine	True
DB01019	Bethanechol	True
DB01020	Isosorbide mononitrate	True
DB01021	Trichlormethiazide	True
DB01022	Phylloquinone	True
DB01023	Felodipine	True
DB01024	Mycophenolic acid	True
DB01025	Amlexanox	True
DB01026	Ketoconazole	True
DB01028	Methoxyflurane	True
DB01029	Irbesartan	True
DB01030	Topotecan	True
DB01031	Ethinamate	True
DB01032	Probenecid	True
DB01033	Mercaptopurine	True
DB01034	Cerulenin	True
DB01035	Procainamide	True
DB01036	Tolterodine	True
DB01037	Selegiline	True
DB01038	Carphenazine	True
DB01039	Fenofibrate	True
DB01041	Thalidomide	True
DB01042	Melphalan	True
DB01043	Memantine	True
DB01044	Gatifloxacin	True
DB01045	Rifampicin	True
DB01046	Lubiprostone	True
DB01047	Fluocinonide	True
DB01048	Abacavir	True
DB01049	Ergoloid mesylate	True
DB01050	Ibuprofen	True
DB01051	Novobiocin	True
DB01053	Benzylpenicillin	True
DB01054	Nitrendipine	True
DB01055	Mimosine	True
DB01056	Tocainide	True
DB01057	Echothiophate	True
DB01058	Praziquantel	True
DB01059	Norfloxacin	True
DB01060	Amoxicillin	True
DB01061	Azlocillin	True
DB01062	Oxybutynin	True
DB01063	Acetophenazine	True
DB01064	Isoprenaline	True
DB01065	Melatonin	True
DB01066	Cefditoren	True
DB01067	Glipizide	True
DB01068	Clonazepam	True
DB01069	Promethazine	True
DB01070	Dihydrotachysterol	True
DB01071	Mequitazine	True
DB01072	Atazanavir	True
DB01073	Fludarabine	True
DB01074	Perhexiline	True
DB01075	Diphenhydramine	True
DB01076	Atorvastatin	True
DB01077	Etidronic acid	True
DB01078	Deslanoside	True
DB01079	Tegaserod	True
DB01080	Vigabatrin	True
DB01081	Diphenoxylate	True
DB01082	Streptomycin	True
DB01083	Orlistat	True
DB01084	Emedastine	True
DB01085	Pilocarpine	True
DB01086	Benzocaine	True
DB01087	Primaquine	True
DB01088	Iloprost	True
DB01089	Deserpidine	True
DB01090	Pentolinium	True
DB01091	Butenafine	True
DB01092	Ouabain	True
DB01093	Dimethyl sulfoxide	True
DB01094	Hesperetin	True
DB01095	Fluvastatin	True
DB01096	Oxamniquine	True
DB01097	Leflunomide	True
DB01098	Rosuvastatin	True
DB01099	Flucytosine	True
DB01100	Pimozide	True
DB01101	Capecitabine	True
DB01102	Arbutamine	True
DB01103	Quinacrine	True
DB01104	Sertraline	True
DB01105	Sibutramine	True
DB01106	Levocabastine	True
DB01107	Methyprylon	True
DB01108	Trilostane	True
DB01109	Heparin	True
DB01110	Miconazole	True
DB01111	Colistimethate	True
DB01112	Cefuroxime	True
DB01113	Papaverine	True
DB01114	Chlorpheniramine	True
DB01115	Nifedipine	True
DB01116	Trimethaphan	True
DB01117	Atovaquone	True
DB01118	Amiodarone	True
DB01119	Diazoxide	True
DB01120	Gliclazide	True
DB01121	Phenacemide	True
DB01122	Ambenonium	True
DB01123	Proflavine	True
DB01124	Tolbutamide	True
DB01125	Anisindione	True
DB01126	Dutasteride	True
DB01127	Econazole	True
DB01128	Bicalutamide	True
DB01129	Rabeprazole	True
DB01130	Prednicarbate	True
DB01131	Proguanil	True
DB01132	Pioglitazone	True
DB01133	Tiludronic acid	True
DB01134	Desoxycorticosterone pivalate	True
DB01135	Doxacurium	True
DB01136	Carvedilol	True
DB01137	Levofloxacin	True
DB01138	Sulfinpyrazone	True
DB01139	Cefapirin	True
DB01140	Cefadroxil	True
DB01141	Micafungin	True
DB01142	Doxepin	True
DB01143	Amifostine	True
DB01144	Diclofenamide	True
DB01145	Sulfoxone	True
DB01146	Diphenylpyraline	True
DB01147	Cloxacillin	True
DB01148	Flavoxate	True
DB01149	Nefazodone	True
DB01150	Cefprozil	True
DB01151	Desipramine	True
DB01152	Candicidin	True
DB01153	Sertaconazole	True
DB01154	Thiamylal	True
DB01155	Gemifloxacin	True
DB01156	Bupropion	True
DB01157	Trimetrexate	True
DB01158	Bretylium	True
DB01159	Halothane	True
DB01160	Dinoprost tromethamine	True
DB01161	Chloroprocaine	True
DB01162	Terazosin	True
DB01163	Amdinocillin	True
DB01164	Calcium chloride	True
DB01165	Ofloxacin	True
DB01166	Cilostazol	True
DB01167	Itraconazole	True
DB01168	Procarbazine	True
DB01169	Arsenic trioxide	True
DB01170	Guanethidine	True
DB01171	Moclobemide	True
DB01172	Kanamycin	True
DB01173	Orphenadrine	True
DB01174	Phenobarbital	True
DB01175	Escitalopram	True
DB01176	Cyclizine	True
DB01177	Idarubicin	True
DB01178	Chlormezanone	True
DB01179	Podofilox	True
DB01180	Rescinnamine	True
DB01181	Ifosfamide	True
DB01182	Propafenone	True
DB01183	Naloxone	True
DB01184	Domperidone	True
DB01185	Fluoxymesterone	True
DB01186	Pergolide	True
DB01187	Iophendylate	True
DB01188	Ciclopirox	True
DB01189	Desflurane	True
DB01190	Clindamycin	True
DB01191	Dexfenfluramine	True
DB01192	Oxymorphone	True
DB01193	Acebutolol	True
DB01194	Brinzolamide	True
DB01195	Flecainide	True
DB01196	Estramustine	True
DB01197	Captopril	True
DB01198	Zopiclone	True
DB01199	Tubocurarine	True
DB01200	Bromocriptine	True
DB01201	Rifapentine	True
DB01202	Levetiracetam	True
DB01203	Nadolol	True
DB01204	Mitoxantrone	True
DB01205	Flumazenil	True
DB01206	Lomustine	True
DB01207	Ridogrel	True
DB01208	Sparfloxacin	True
DB01209	Dezocine	True
DB01210	Levobunolol	True
DB01211	Clarithromycin	True
DB01212	Ceftriaxone	True
DB01213	Fomepizole	True
DB01214	Metipranolol	True
DB01215	Estazolam	True
DB01216	Finasteride	True
DB01217	Anastrozole	True
DB01218	Halofantrine	True
DB01219	Dantrolene	True
DB01220	Rifaximin	True
DB01221	Ketamine	True
DB01222	Budesonide	True
DB01223	Aminophylline	True
DB01224	Quetiapine	True
DB01225	Enoxaparin	True
DB01226	Mivacurium	True
DB01227	Levacetylmethadol	True
DB01228	Encainide	True
DB01229	Paclitaxel	True
DB01230	Pemoline	True
DB01231	Diphenidol	True
DB01232	Saquinavir	True
DB01233	Metoclopramide	True
DB01234	Dexamethasone	True
DB01235	Levodopa	True
DB01236	Sevoflurane	True
DB01237	Bromodiphenhydramine	True
DB01238	Aripiprazole	True
DB01239	Chlorprothixene	True
DB01240	Epoprostenol	True
DB01241	Gemfibrozil	True
DB01242	Clomipramine	True
DB01243	Chloroxine	True
DB01244	Bepridil	True
DB01245	Decamethonium	True
DB01246	Alimemazine	True
DB01247	Isocarboxazid	True
DB01248	Docetaxel	True
DB01249	Iodixanol	True
DB01250	Olsalazine	True
DB01251	Gliquidone	True
DB01252	Mitiglinide	True
DB01253	Ergometrine	True
DB01254	Dasatinib	True
DB01255	Lisdexamfetamine	True
DB01256	Retapamulin	True
DB01257	Eculizumab	True
DB01259	Lapatinib	True
DB01260	Desonide	True
DB01261	Sitagliptin	True
DB01262	Decitabine	True
DB01263	Posaconazole	True
DB01264	Darunavir	True
DB01265	Telbivudine	True
DB01266	Sinecatechins	True
DB01267	Paliperidone	True
DB01268	Sunitinib	True
DB01269	Panitumumab	True
DB01270	Ranibizumab	True
DB01271	Idursulfase	True
DB01272	Alglucosidase alfa	True
DB01273	Varenicline	True
DB01274	Arformoterol	True
DB01275	Hydralazine	True
DB01276	Exenatide	True
DB01277	Mecasermin	True
DB01278	Pramlintide	True
DB01279	Galsulfase	True
DB01280	Nelarabine	True
DB01281	Abatacept	True
DB01282	Carbetocin	True
DB01283	Lumiracoxib	True
DB01284	Tetracosactide	True
DB01285	Corticotropin	True
DB01288	Fenoterol	True
DB01289	Glisoxepide	True
DB01291	Pirbuterol	True
DB01294	Bismuth subsalicylate	True
DB01295	Bevantolol	True
DB01296	Glucosamine	True
DB01297	Practolol	True
DB01298	Sulfacytine	True
DB01299	Sulfadoxine	True
DB01301	Rolitetracycline	True
DB01303	Oxtriphylline	True
DB01306	Insulin aspart	True
DB01307	Insulin detemir	True
DB01309	Insulin glulisine	True
DB01319	Fosamprenavir	True
DB01320	Fosphenytoin	True
DB01321	Josamycin	True
DB01322	Kava	True
DB01323	St. John's Wort	True
DB01324	Polythiazide	True
DB01325	Quinethazone	True
DB01326	Cefamandole	True
DB01327	Cefazolin	True
DB01328	Cefonicid	True
DB01329	Cefoperazone	True
DB01330	Cefotetan	True
DB01331	Cefoxitin	True
DB01332	Ceftizoxime	True
DB01333	Cefradine	True
DB01336	Metocurine	True
DB01337	Pancuronium	True
DB01338	Pipecuronium	True
DB01339	Vecuronium	True
DB01340	Cilazapril	True
DB01341	Dihydroquinidine barbiturate	True
DB01342	Forasartan	True
DB01344	Tolevamer	True
DB01345	Potassium cation	True
DB01346	Quinidine barbiturate	True
DB01347	Saprisartan	True
DB01348	Spirapril	True
DB01349	Tasosartan	True
DB01351	Amobarbital	True
DB01352	Aprobarbital	True
DB01353	Butobarbital	True
DB01354	Heptabarbital	True
DB01355	Hexobarbital	True
DB01356	Lithium cation	True
DB01357	Mestranol	True
DB01359	Penbutolol	True
DB01362	Iohexol	True
DB01363	Ephedra sinica root	True
DB01364	Ephedrine	True
DB01365	Mephentermine	True
DB01366	Procaterol	True
DB01367	Rasagiline	True
DB01369	Quinupristin	True
DB01370	Aluminium	True
DB01373	Calcium	True
DB01375	Aluminium monostearate	True
DB01377	Magnesium oxide	True
DB01378	Magnesium cation	True
DB01380	Cortisone acetate	True
DB01381	Ginkgo biloba	True
DB01382	Glymidine	True
DB01384	Paramethasone	True
DB01388	Mibefradil	True
DB01390	Sodium bicarbonate	True
DB01392	Yohimbine	True
DB01393	Bezafibrate	True
DB01394	Colchicine	True
DB01395	Drospirenone	True
DB01396	Digitoxin	True
DB01397	Magnesium salicylate	True
DB01399	Salsalate	True
DB01400	Neostigmine	True
DB01401	Choline magnesium trisalicylate	True
DB01403	Methotrimeprazine	True
DB01404	Ginseng	True
DB01405	Temafloxacin	True
DB01406	Danazol	True
DB01407	Clenbuterol	True
DB01408	Bambuterol	True
DB01409	Tiotropium	True
DB01410	Ciclesonide	True
DB01411	Pranlukast	True
DB01412	Theobromine	True
DB01413	Cefepime	True
DB01414	Cefacetrile	True
DB01415	Ceftibuten	True
DB01416	Cefpodoxime	True
DB01418	Acenocoumarol	True
DB01419	Antrafenine	True
DB01420	Testosterone propionate	True
DB01421	Paromomycin	True
DB01422	Nitroxoline	True
DB01423	Stepronin	True
DB01424	Aminophenazone	True
DB01425	Alizapride	True
DB01426	Ajmaline	True
DB01427	Amrinone	True
DB01428	Oxybenzone	True
DB01429	Aprindine	True
DB01430	Almitrine	True
DB01431	Allylestrenol	True
DB01432	Cholestyramine	True
DB01433	Methadyl acetate	True
DB01434	19-norandrostenedione	True
DB01435	Antipyrine	True
DB01436	Alfacalcidol	True
DB01437	Glutethimide	True
DB01438	Phenazopyridine	True
DB01439	3-Methylthiofentanyl	True
DB01440	gamma-Hydroxybutyric acid	True
DB01441	5-Methoxy-N,N-diisopropyltryptamine	True
DB01442	MMDA	True
DB01443	19-Nor-5-androstenedione	True
DB01444	Dimethylthiambutene	True
DB01445	Bufotenine	True
DB01446	Indopan	True
DB01447	4-Methylaminorex	True
DB01448	19-Nor-4-androstenedione	True
DB01450	Dihydroetorphine	True
DB01451	1-Androstenedione	True
DB01452	Diamorphine	True
DB01453	Beta-hydroxyfentanyl	True
DB01454	Midomafetamine	True
DB01455	19-Nor-5-androstenediol	True
DB01456	5-androstenedione	True
DB01458	2,5-Dimethoxy-4-(n)-propylthiophenethylamine	True
DB01459	Bezitramide	True
DB01460	Diethyltryptamine	True
DB01461	Dimenoxadol	True
DB01462	Etonitazene	True
DB01463	Fencamfamin	True
DB01464	Furethidine	True
DB01465	2,5-Dimethoxyamphetamine	True
DB01466	Ethylmorphine	True
DB01467	2,5-Dimethoxy-4-ethylamphetamine	True
DB01468	Ethylmethylthiambutene	True
DB01469	Acetorphine	True
DB01470	alpha-methylthiofentanyl	True
DB01471	Bolasterone	True
DB01472	4-Methoxyamphetamine	True
DB01473	Betaprodine	True
DB01474	17alpha-methyl-3beta,17beta-dihydroxyandrost-4-ene	True
DB01475	Dioxaphetyl butyrate	True
DB01476	Haloxazolam	True
DB01477	Codeine methylbromide	True
DB01478	Desmethylprodine	True
DB01479	BA-2664	True
DB01480	Cyprenorphine	True
DB01481	1-Testosterone	True
DB01482	Fenethylline	True
DB01483	Barbital	True
DB01484	4-Bromo-2,5-dimethoxyamphetamine	True
DB01485	4-Hydroxytestosterone	True
DB01486	Cathine	True
DB01487	Embutramide	True
DB01488	Dimethyltryptamine	True
DB01489	Camazepam	True
DB01490	Aminorex	True
DB01491	Dipipanone	True
DB01493	Ethylestrenol	True
DB01494	Chloral betaine	True
DB01495	Dichloralphenazone	True
DB01496	Dihydro-2-thioxo-5-((5-(2-(trifluoromethyl)phenyl)-2-furanyl)methyl)-4,6(1H,5H)-pyrimidinedione	True
DB01497	Etorphine	True
DB01498	Alphamethadol	True
DB01499	Alphameprodine	True
DB01500	Oxabolone	True
DB01501	Difenoxin	True
DB01502	Diampromide	True
DB01503	1-Androstenediol	True
DB01505	Etoxeridine	True
DB01506	1-Phenylcyclohexylamine	True
DB01509	Tenamfetamine	True
DB01510	Dehydrochloromethyltestosterone	True
DB01511	Delorazepam	True
DB01512	Hydromorphinol	True
DB01513	17Alpha-methyl-3beta,17beta-dihydroxy-5alpha-androstane	True
DB01514	Furazabol	True
DB01515	Benzoylecgonine	True
DB01516	3,4,5-Trimethoxyamphetamine	True
DB01518	Benzethidine	True
DB01520	Tenocyclidine	True
DB01521	Clostebol	True
DB01522	Betacetylmethadol	True
DB01523	Clonitazene	True
DB01524	Androstenediol	True
DB01525	Ecgonine	True
DB01526	4-Androstenediol	True
DB01527	Clortermine	True
DB01528	4-Methyl-2,5-dimethoxyamphetamine	True
DB01529	Dextromoramide	True
DB01530	5alpha-androstane-3alpha,17beta-diol	True
DB01531	Desomorphine	True
DB01532	α-Methylacetylfentanyl	True
DB01533	Diethylthiambutene	True
DB01534	Chlorhexadol	True
DB01535	Carfentanil	True
DB01536	Androstenedione	True
DB01537	4-Bromo-2,5-dimethoxyphenethylamine	True
DB01538	Acetyldihydrocodeine	True
DB01539	1-Piperidinocyclohexanecarbonitrile	True
DB01540	17alpha-methyl-4-hydroxynandrolone	True
DB01541	Boldenone	True
DB01542	Allylprodine	True
DB01543	18-methyl-19-nortestosterone	True
DB01544	Flunitrazepam	True
DB01545	Ethyl loflazepate	True
DB01546	Etryptamine	True
DB01547	Drotebanol	True
DB01548	Diprenorphine	True
DB01549	Rolicyclidine	True
DB01550	Fenproporex	True
DB01551	Dihydrocodeine	True
DB01552	Betameprodine	True
DB01553	Cloxazolam	True
DB01554	Bolandiol	True
DB01555	Alphacetylmethadol	True
DB01556	Chlorphentermine	True
DB01557	α-Methylfentanyl	True
DB01558	Bromazepam	True
DB01559	Clotiazepam	True
DB01560	Cathinone	True
DB01561	Androstanedione	True
DB01562	1-(2-Phenylethyl)-4-phenyl-4-acetoxypiperidine	True
DB01563	Chloral hydrate	True
DB01564	Calusterone	True
DB01565	Dihydromorphine	True
DB01566	Methylenedioxyethamphetamine	True
DB01567	Fludiazepam	True
DB01568	Codeine-N-oxide	True
DB01569	Formebolone	True
DB01570	Ohmefentanyl	True
DB01571	3-Methylfentanyl	True
DB01572	Methyl-1-testosterone	True
DB01573	Benzylmorphine	True
DB01574	Attapulgite	True
DB01575	Kaolin	True
DB01576	Dextroamphetamine	True
DB01577	Metamfetamine	True
DB01578	Metrizamide	True
DB01579	Phendimetrazine	True
DB01580	Oxprenolol	True
DB01581	Sulfamerazine	True
DB01582	Sulfamethazine	True
DB01583	Liotrix	True
DB01584	Thyroglobulin	True
DB01586	Ursodeoxycholic acid	True
DB01587	Ketazolam	True
DB01588	Prazepam	True
DB01589	Quazepam	True
DB01590	Everolimus	True
DB01591	Solifenacin	True
DB01592	Iron	True
DB01593	Zinc	True
DB01594	Cinolazepam	True
DB01595	Nitrazepam	True
DB01597	Cilastatin	True
DB01598	Imipenem	True
DB01599	Probucol	True
DB01600	Tiaprofenic acid	True
DB01601	Lopinavir	True
DB01602	Bacampicillin	True
DB01603	Meticillin	True
DB01604	Pivampicillin	True
DB01605	Pivmecillinam	True
DB01606	Tazobactam	True
DB01607	Ticarcillin	True
DB01608	Periciazine	True
DB01609	Deferasirox	True
DB01610	Valganciclovir	True
DB01611	Hydroxychloroquine	True
DB01612	Amyl Nitrite	True
DB01613	Erythrityl tetranitrate	True
DB01614	Acepromazine	True
DB01615	Aceprometazine	True
DB01616	Alverine	True
DB01618	Molindone	True
DB01619	Phenindamine	True
DB01620	Pheniramine	True
DB01621	Pipotiazine	True
DB01622	Thioproperazine	True
DB01623	Thiothixene	True
DB01624	Zuclopenthixol	True
DB01625	Isopropamide	True
DB01626	Pargyline	True
DB01627	Lincomycin	True
DB01628	Etoricoxib	True
DB01629	5-fluorouridine	True
DB01630	SC-74020	True
DB01631	Methyl nonanoate	True
DB01632	5-O-phosphono-alpha-D-ribofuranosyl diphosphate	True
DB01633	Deoxy-2-fluoro-beta-D-cellotrioside	True
DB01634	2-Oxy-4-Hydroxy-5-(2-Hydrazinopyridine)Phenylalanine	True
DB01635	2,2-Dimethylthiazolidine-4-Carboxylic Acid;(Dmt)Thiazolidine	True
DB01637	3,7,11,15-tetramethyl-hexadecan-1-ol	True
DB01638	Sorbitol	True
DB01639	N-Methyl-Pyridoxal-5'-Phosphate	True
DB01640	6-(4-{[2-(3-iodobenzyl)-3-oxocyclohex-1-en-1-yl]amino}phenyl)-5-methyl-4,5-dihydropyridazin-3(2H)-one	True
DB01641	{(4Z)-2-[(1R,2R)-1-Amino-2-hydroxypropyl]-4-[(4-amino-1H-indol-3-yl)methylene]-5-oxo-4,5-dihydro-1H-imidazol-1-yl}acetic acid	True
DB01642	methyl beta-D-glucopyranoside	True
DB01643	Thymidine monophosphate	True
DB01644	3,6-dihydroxy-xanthene-9-propionic acid	True
DB01645	Genistein	True
DB01646	N-Acetylmethionine	True
DB01647	Daxalipram	True
DB01648	Methyl 4-thio-beta-D-glucopyranoside	True
DB01649	7-methyl-GpppA	True
DB01650	trans-2-hydroxycinnamic acid	True
DB01651	Methyl 4,6-O-[(1R)-1-carboxyethylidene]-beta-D-galactopyranoside	True
DB01652	4-hydroxybenzoyl-CoA	True
DB01655	L-gulonic acid 6-phosphate	True
DB01656	Roflumilast	True
DB01657	2-amino-3-[4-hydroxy-6-oxo-3-(2-phenyl-cyclopropylimino)-cyclohexa-1,4-dienyl]-propionic acid	True
DB01658	1'-Deazo-Thiamin Diphosphate	True
DB01659	3-(1,10-Phenanthrol-2-Yl)-L-Alanine	True
DB01661	1-(5-phospho-D-ribosyl)-ATP	True
DB01662	Trans-O-Hydroxy-Alpha-Methyl Cinnamate	True
DB01663	lambda-bis(2,2'-bipyridine)-(5-methyl-2-2'-bipyridine)-C9-adamantane ruthenium (II)	True
DB01664	(S)-DES-ME-AMPA	True
DB01665	2H-Benzimidazol-2-amine	True
DB01666	D-Myo-Inositol-Hexasulphate	True
DB01667	8-azaguanine	True
DB01668	Nanaomycin D	True
DB01669	Virginiamycin M1	True
DB01670	Propyl acetate	True
DB01671	p-Hydroxymercuribenzoic acid	True
DB01672	2,3-Dihydroxy-Benzoic Acid	True
DB01673	Uridine-5'-Diphosphate-N-Acetylmuramoyl-L-Alanine	True
DB01674	[2-(1-Amino-2-Hydroxy-Propyl)-4-(4-Fluoro-1h-Indol-3-Ylmethyl)-5-Hydroxy-Imidazol-1-Yl]-Acetic Acid	True
DB01675	Methacrylyl-Coenzyme A	True
DB01676	Trinitrotoluene	True
DB01677	Fumaric acid	True
DB01678	RU84687	True
DB01679	Propyl Trihydrogen Diphosphate	True
DB01681	Benzene Hexacarboxylic Acid	True
DB01682	6'-Methyl-Thiamin Diphosphate	True
DB01683	Chymostatin	True
DB01684	1-Hydroxy-1-Thio-Glycerol	True
DB01685	Topiroxostat	True
DB01686	N,N-dimethylarginine	True
DB01687	beta-Mannobiose	True
DB01688	P-Cresol	True
DB01689	Inhibitor Idd 384	True
DB01690	Bis(Adenosine)-5'-Triphosphate	True
DB01691	Indole Naphthyridinone	True
DB01692	Dithioerythritol	True
DB01694	D-tartaric acid	True
DB01695	N-Hydroxy-4-phosphonobutanamide	True
DB01697	beta-cellotriose	True
DB01698	Rutin	True
DB01699	(4e)-4-Aminohex-4-Enoic Acid	True
DB01700	AICA ribonucleotide	True
DB01701	1,2-Dichloro-Propane	True
DB01702	2-(3,4-Dihydroxyphenyl)Acetic Acid	True
DB01703	N-(2-ferrocenylethyl)maleimide	True
DB01704	2,4-Dihydroxy-Trans Cinnamic Acid	True
DB01705	Bis(5-Amidino-Benzimidazolyl)Methane	True
DB01706	2-Bromo-6-chloro-purine	True
DB01707	L-Alfa-Lysophosphatidylcholine, Lauroyl	True
DB01708	Prasterone	True
DB01709	2-phospho-D-glyceric acid	True
DB01710	Porphyrin Fe(III)	True
DB01711	2,3,4,5,6-Pentafluorobenzyl Alcohol	True
DB01712	(3R)-4-(p-toluenesulfonyl)-1,4-thiazane-3-carboxylicacid-L-phenylalanine ethyl ester	True
DB01713	UDP-alpha-D-xylose	True
DB01714	Epsilon-N-methyllysine	True
DB01715	7,8-Diamino-Nonanoic Acid	True
DB01716	2-propenyl-N-acetyl-neuramic acid	True
DB01717	Bis(Adenosine)-5'-Pentaphosphate	True
DB01718	Cetrimonium	True
DB01719	Thio-Maltopentaose	True
DB01720	(2Z)-2-(Benzoylamino)-3-[4-(2-bromophenoxy)phenyl]acrylic acid	True
DB01721	N-[2-hydroxy-1-indanyl]-5-[(2-tertiarybutylaminocarbonyl)-4(benzo[1,3]dioxol-5-ylmethyl)-piperazino]-4-hydroxy-2-(1-phenylethyl)-pentanamide	True
DB01723	{3-[3-(3,4-Dimethoxy-Phenyl)-1-(1-{1-[2-(3,4,5-Trimethoxy-Phenyl)-Butyryl]-Piperidin-2yl}-Vinyloxy)-Propyl]-Phenoxy}-Acetic Acid	True
DB01724	L-Threoninol	True
DB01725	2-{2-hydroxy-[1,1'-biphenyl]-3-yl}-1H-1,3-benzodiazole-5-carboximidamide	True
DB01726	2-Aminophenol	True
DB01727	Isocitric Acid	True
DB01728	1,2-dihexadecanoyl-sn-glycero-3-phosphoethanolamine	True
DB01729	1D-myo-inositol 1,3,4-trisphosphate	True
